SO2,NOx,RSPM,AQI,City,latitude,longitude
16,50,53,63,Mulund,19.174673,72.943108
16,58,71,73,Mulund,19.174673,72.943108
16,52,74,74,Mulund,19.174673,72.943108
16,52,65,65,Mulund,19.174673,72.943108
17,54,71,71,Mulund,19.174673,72.943108
16,56,77,77,Mulund,19.174673,72.943108
16,55,38,69,Mulund,19.174673,72.943108
16,68,40,85,Mulund,19.174673,72.943108
15,56,36,70,Mulund,19.174673,72.943108
16,74,38,93,Mulund,19.174673,72.943108
21,92,31,112,Mulund,19.174673,72.943108
15,42,34,53,Mulund,19.174673,72.943108
10,49,37,61,Mulund,19.174673,72.943108
10,41,23,51,Mulund,19.174673,72.943108
12,59,39,74,Mulund,19.174673,72.943108
13,52,56,65,Mulund,19.174673,72.943108
11,46,59,59,Mulund,19.174673,72.943108
11,45,57,57,Mulund,19.174673,72.943108
4,55,43,69,Mulund,19.174673,72.943108
12,41,40,51,Mulund,19.174673,72.943108
11,38,40,48,Mulund,19.174673,72.943108
10,36,40,45,Mulund,19.174673,72.943108
10,38,43,48,Mulund,19.174673,72.943108
11,36,73,73,Mulund,19.174673,72.943108
10,43,53,54,Mulund,19.174673,72.943108
11,40,47,50,Mulund,19.174673,72.943108
11,49,49,61,Mulund,19.174673,72.943108
10,48,55,60,Mulund,19.174673,72.943108
10,43,47,54,Mulund,19.174673,72.943108
11,45,54,56,Mulund,19.174673,72.943108
14,46,98,98,Mulund,19.174673,72.943108
10,43,52,54,Mulund,19.174673,72.943108
10,38,39,48,Mulund,19.174673,72.943108
10,47,59,59,Mulund,19.174673,72.943108
12,40,52,52,Mulund,19.174673,72.943108
10,48,46,60,Mulund,19.174673,72.943108
13,49,72,72,Mulund,19.174673,72.943108
17,36,63,63,Mulund,19.174673,72.943108
15,40,55,55,Mulund,19.174673,72.943108
16,44,61,61,Mulund,19.174673,72.943108
19,54,56,68,Mulund,19.174673,72.943108
15,35,68,68,Mulund,19.174673,72.943108
15,45,61,61,Mulund,19.174673,72.943108
14,45,49,56,Mulund,19.174673,72.943108
14,42,40,53,Mulund,19.174673,72.943108
15,41,43,51,Mulund,19.174673,72.943108
14,44,32,55,Mulund,19.174673,72.943108
13,38,27,48,Mulund,19.174673,72.943108
15,34,35,43,Mulund,19.174673,72.943108
16,34,48,48,Mulund,19.174673,72.943108
16,40,49,50,Mulund,19.174673,72.943108
14,34,50,50,Mulund,19.174673,72.943108
13,29,48,48,Mulund,19.174673,72.943108
16,42,31,53,Mulund,19.174673,72.943108
15,43,37,54,Mulund,19.174673,72.943108
13,33,39,41,Mulund,19.174673,72.943108
15,30,47,47,Mulund,19.174673,72.943108
13,37,44,46,Mulund,19.174673,72.943108
13,30,37,38,Mulund,19.174673,72.943108
13,35,49,49,Mulund,19.174673,72.943108
13,38,40,48,Mulund,19.174673,72.943108
14,34,42,43,Mulund,19.174673,72.943108
12,34,56,56,Mulund,19.174673,72.943108
12,32,51,51,Mulund,19.174673,72.943108
12,31,105,103,Mulund,19.174673,72.943108
12,28,90,90,Mulund,19.174673,72.943108
10,39,87,87,Mulund,19.174673,72.943108
14,36,90,90,Mulund,19.174673,72.943108
17,54,79,79,Mulund,19.174673,72.943108
14,34,34,43,Mulund,19.174673,72.943108
16,36,63,63,Mulund,19.174673,72.943108
11,29,92,92,Mulund,19.174673,72.943108
20,34,97,97,Mulund,19.174673,72.943108
12,32,55,55,Mulund,19.174673,72.943108
11,32,45,45,Mulund,19.174673,72.943108
15,36,49,49,Mulund,19.174673,72.943108
16,33,39,41,Mulund,19.174673,72.943108
15,32,49,49,Mulund,19.174673,72.943108
15,59,70,74,Mulund,19.174673,72.943108
16,57,63,71,Mulund,19.174673,72.943108
16,38,39,48,Mulund,19.174673,72.943108
15,35,22,44,Mulund,19.174673,72.943108
17,63,35,79,Mulund,19.174673,72.943108
15,36,35,45,Mulund,19.174673,72.943108
16,34,27,43,Mulund,19.174673,72.943108
15,31,32,39,Mulund,19.174673,72.943108
15,29,27,36,Mulund,19.174673,72.943108
14,34,27,43,Mulund,19.174673,72.943108
15,31,56,56,Mulund,19.174673,72.943108
14,38,54,54,Mulund,19.174673,72.943108
15,32,54,54,Mulund,19.174673,72.943108
14,41,63,63,Mulund,19.174673,72.943108
14,36,63,63,Mulund,19.174673,72.943108
14,33,66,66,Mulund,19.174673,72.943108
14,34,64,64,Mulund,19.174673,72.943108
14,37,64,64,Mulund,19.174673,72.943108
14,26,74,74,Mulund,19.174673,72.943108
14,30,47,47,Mulund,19.174673,72.943108
14,30,57,57,Mulund,19.174673,72.943108
14,25,97,97,Mulund,19.174673,72.943108
15,24,66,66,Mulund,19.174673,72.943108
14,76,47,95,Mulund,19.174673,72.943108
15,63,81,81,Mulund,19.174673,72.943108
14,76,83,95,Mulund,19.174673,72.943108
14,65,72,81,Mulund,19.174673,72.943108
14,60,72,75,Mulund,19.174673,72.943108
14,59,80,80,Mulund,19.174673,72.943108
14,61,84,84,Mulund,19.174673,72.943108
13,63,95,95,Mulund,19.174673,72.943108
17,51,78,78,Mulund,19.174673,72.943108
15,64,152,135,Mulund,19.174673,72.943108
14,70,143,129,Mulund,19.174673,72.943108
14,57,143,129,Mulund,19.174673,72.943108
13,63,148,132,Mulund,19.174673,72.943108
14,67,133,122,Mulund,19.174673,72.943108
14,56,130,120,Mulund,19.174673,72.943108
14,51,197,165,Mulund,19.174673,72.943108
12,62,139,126,Mulund,19.174673,72.943108
14,71,164,143,Mulund,19.174673,72.943108
14,66,147,131,Mulund,19.174673,72.943108
13,65,161,141,Mulund,19.174673,72.943108
13,64,148,132,Mulund,19.174673,72.943108
12,74,148,132,Mulund,19.174673,72.943108
13,56,206,171,Mulund,19.174673,72.943108
12,61,159,139,Mulund,19.174673,72.943108
12,68,141,127,Mulund,19.174673,72.943108
12,47,150,133,Mulund,19.174673,72.943108
11,68,175,150,Mulund,19.174673,72.943108
12,62,129,119,Mulund,19.174673,72.943108
12,65,114,109,Mulund,19.174673,72.943108
14,61,106,104,Mulund,19.174673,72.943108
13,66,108,105,Mulund,19.174673,72.943108
13,85,225,183,Mulund,19.174673,72.943108
13,77,224,183,Mulund,19.174673,72.943108
12,64,303,253,Mulund,19.174673,72.943108
13,56,324,274,Mulund,19.174673,72.943108
13,60,188,159,Mulund,19.174673,72.943108
12,55,124,116,Mulund,19.174673,72.943108
11,61,233,189,Mulund,19.174673,72.943108
11,68,232,188,Mulund,19.174673,72.943108
14,61,214,176,Mulund,19.174673,72.943108
13,58,198,165,Mulund,19.174673,72.943108
12,69,219,179,Mulund,19.174673,72.943108
15,65,239,193,Mulund,19.174673,72.943108
14,57,174,149,Mulund,19.174673,72.943108
13,55,189,159,Mulund,19.174673,72.943108
14,63,160,140,Mulund,19.174673,72.943108
15,59,126,117,Mulund,19.174673,72.943108
14,61,124,116,Mulund,19.174673,72.943108
14,47,123,115,Mulund,19.174673,72.943108
12,85,113,109,Mulund,19.174673,72.943108
16,74,158,139,Mulund,19.174673,72.943108
17,104,169,146,Mulund,19.174673,72.943108
16,73,327,277,Mulund,19.174673,72.943108
12,53,197,165,Mulund,19.174673,72.943108
15,57,159,139,Mulund,19.174673,72.943108
13,62,204,169,Mulund,19.174673,72.943108
14,72,221,181,Mulund,19.174673,72.943108
15,53,217,178,Mulund,19.174673,72.943108
13,50,184,156,Mulund,19.174673,72.943108
15,70,116,111,Mulund,19.174673,72.943108
14,44,124,116,Mulund,19.174673,72.943108
12,109,178,152,Mulund,19.174673,72.943108
14,65,182,155,Mulund,19.174673,72.943108
12,66,274,224,Mulund,19.174673,72.943108
12,59,277,227,Mulund,19.174673,72.943108
14,78,331,281,Mulund,19.174673,72.943108
11,86,210,173,Mulund,19.174673,72.943108
13,60,128,119,Mulund,19.174673,72.943108
11,84,133,122,Mulund,19.174673,72.943108
11,64,144,129,Mulund,19.174673,72.943108
13,58,163,142,Mulund,19.174673,72.943108
14,74,189,159,Mulund,19.174673,72.943108
12,79,248,199,Mulund,19.174673,72.943108
11,50,123,115,Mulund,19.174673,72.943108
10,40,135,123,Mulund,19.174673,72.943108
14,59,207,171,Mulund,19.174673,72.943108
13,72,141,127,Mulund,19.174673,72.943108
8,81,142,128,Mulund,19.174673,72.943108
8,85,213,175,Mulund,19.174673,72.943108
8,79,181,154,Mulund,19.174673,72.943108
8,80,152,135,Mulund,19.174673,72.943108
8,74,125,117,Mulund,19.174673,72.943108
8,73,132,121,Mulund,19.174673,72.943108
8,66,121,114,Mulund,19.174673,72.943108
8,75,178,152,Mulund,19.174673,72.943108
8,74,154,136,Mulund,19.174673,72.943108
12,86,173,149,Mulund,19.174673,72.943108
12,87,141,127,Mulund,19.174673,72.943108
16,78,189,159,Mulund,19.174673,72.943108
11,77,152,135,Mulund,19.174673,72.943108
11,74,148,132,Mulund,19.174673,72.943108
14,77,140,127,Mulund,19.174673,72.943108
14,90,162,141,Mulund,19.174673,72.943108
13,85,198,165,Mulund,19.174673,72.943108
15,89,238,192,Mulund,19.174673,72.943108
14,78,106,104,Mulund,19.174673,72.943108
13,67,100,100,Mulund,19.174673,72.943108
13,80,135,123,Mulund,19.174673,72.943108
14,81,155,137,Mulund,19.174673,72.943108
10,82,171,147,Mulund,19.174673,72.943108
12,86,152,135,Mulund,19.174673,72.943108
7,23,174,149,Borivali,19.217907,72.847084
6,19,109,106,Borivali,19.217907,72.847084
7,17,113,109,Borivali,19.217907,72.847084
7,16,151,134,Borivali,19.217907,72.847084
6,20,151,134,Borivali,19.217907,72.847084
34,104,173,149,Borivali,19.217907,72.847084
6,24,168,145,Borivali,19.217907,72.847084
6,18,105,103,Borivali,19.217907,72.847084
6,32,104,103,Borivali,19.217907,72.847084
5,16,98,98,Borivali,19.217907,72.847084
6,16,113,109,Borivali,19.217907,72.847084
6,17,114,109,Borivali,19.217907,72.847084
5,16,114,109,Borivali,19.217907,72.847084
7,14,113,109,Borivali,19.217907,72.847084
8,15,238,192,Borivali,19.217907,72.847084
6,15,200,167,Borivali,19.217907,72.847084
7,13,167,145,Borivali,19.217907,72.847084
7,14,130,120,Borivali,19.217907,72.847084
5,14,114,109,Borivali,19.217907,72.847084
6,14,111,107,Borivali,19.217907,72.847084
5,26,92,92,Borivali,19.217907,72.847084
6,16,98,98,Borivali,19.217907,72.847084
6,14,87,87,Borivali,19.217907,72.847084
8,14,78,78,Borivali,19.217907,72.847084
5,15,80,80,Borivali,19.217907,72.847084
7,13,93,93,Borivali,19.217907,72.847084
4,13,103,102,Borivali,19.217907,72.847084
4,13,87,87,Borivali,19.217907,72.847084
6,15,84,84,Borivali,19.217907,72.847084
5,13,96,96,Borivali,19.217907,72.847084
6,17,126,117,Borivali,19.217907,72.847084
6,16,152,135,Borivali,19.217907,72.847084
5,13,124,116,Borivali,19.217907,72.847084
6,12,105,103,Borivali,19.217907,72.847084
6,15,103,102,Borivali,19.217907,72.847084
7,13,80,80,Borivali,19.217907,72.847084
8,16,84,84,Borivali,19.217907,72.847084
4,15,103,102,Borivali,19.217907,72.847084
5,12,83,83,Borivali,19.217907,72.847084
6,22,71,71,Borivali,19.217907,72.847084
6,20,74,74,Borivali,19.217907,72.847084
5,19,90,90,Borivali,19.217907,72.847084
5,46,101,101,Borivali,19.217907,72.847084
16,19,106,104,Borivali,19.217907,72.847084
10,18,156,137,Borivali,19.217907,72.847084
7,17,172,148,Borivali,19.217907,72.847084
7,20,136,124,Borivali,19.217907,72.847084
8,15,98,98,Borivali,19.217907,72.847084
9,17,102,101,Borivali,19.217907,72.847084
9,18,103,102,Borivali,19.217907,72.847084
9,18,116,111,Borivali,19.217907,72.847084
7,18,132,121,Borivali,19.217907,72.847084
6,16,115,110,Borivali,19.217907,72.847084
7,15,110,107,Borivali,19.217907,72.847084
7,15,116,111,Borivali,19.217907,72.847084
7,15,205,170,Borivali,19.217907,72.847084
5,14,269,219,Borivali,19.217907,72.847084
5,19,231,187,Borivali,19.217907,72.847084
7,21,186,157,Borivali,19.217907,72.847084
6,18,137,125,Borivali,19.217907,72.847084
6,14,94,94,Borivali,19.217907,72.847084
6,14,79,79,Borivali,19.217907,72.847084
6,15,84,84,Borivali,19.217907,72.847084
6,15,80,80,Borivali,19.217907,72.847084
7,15,60,60,Borivali,19.217907,72.847084
6,16,59,59,Borivali,19.217907,72.847084
7,15,73,73,Borivali,19.217907,72.847084
4,15,69,69,Borivali,19.217907,72.847084
6,15,76,76,Borivali,19.217907,72.847084
6,16,72,72,Borivali,19.217907,72.847084
7,16,85,85,Borivali,19.217907,72.847084
4,16,80,80,Borivali,19.217907,72.847084
6,16,61,61,Borivali,19.217907,72.847084
6,16,56,56,Borivali,19.217907,72.847084
5,17,53,53,Borivali,19.217907,72.847084
6,17,44,44,Borivali,19.217907,72.847084
5,16,31,31,Borivali,19.217907,72.847084
7,16,35,35,Borivali,19.217907,72.847084
6,25,51,51,Borivali,19.217907,72.847084
7,16,34,34,Borivali,19.217907,72.847084
6,20,42,42,Borivali,19.217907,72.847084
7,20,44,44,Borivali,19.217907,72.847084
4,19,39,39,Borivali,19.217907,72.847084
4,19,31,31,Borivali,19.217907,72.847084
4,18,31,31,Borivali,19.217907,72.847084
4,19,37,37,Borivali,19.217907,72.847084
4,22,38,38,Borivali,19.217907,72.847084
4,22,21,28,Borivali,19.217907,72.847084
4,26,24,33,Borivali,19.217907,72.847084
4,22,23,28,Borivali,19.217907,72.847084
4,25,34,34,Borivali,19.217907,72.847084
5,24,48,48,Borivali,19.217907,72.847084
5,21,42,42,Borivali,19.217907,72.847084
4,17,21,21,Borivali,19.217907,72.847084
4,17,17,21,Borivali,19.217907,72.847084
4,19,17,24,Borivali,19.217907,72.847084
5,21,31,31,Borivali,19.217907,72.847084
5,19,62,62,Borivali,19.217907,72.847084
4,20,21,25,Borivali,19.217907,72.847084
5,17,35,35,Borivali,19.217907,72.847084
6,16,39,39,Borivali,19.217907,72.847084
6,17,38,38,Borivali,19.217907,72.847084
6,17,53,53,Borivali,19.217907,72.847084
5,19,46,46,Borivali,19.217907,72.847084
5,16,42,42,Borivali,19.217907,72.847084
5,18,51,51,Borivali,19.217907,72.847084
6,15,40,40,Borivali,19.217907,72.847084
6,19,39,39,Borivali,19.217907,72.847084
5,16,43,43,Borivali,19.217907,72.847084
6,17,47,47,Borivali,19.217907,72.847084
7,16,40,40,Borivali,19.217907,72.847084
5,17,43,43,Borivali,19.217907,72.847084
5,15,40,40,Borivali,19.217907,72.847084
4,21,28,28,Borivali,19.217907,72.847084
6,19,40,40,Borivali,19.217907,72.847084
5,18,42,42,Borivali,19.217907,72.847084
5,16,33,33,Borivali,19.217907,72.847084
5,20,39,39,Borivali,19.217907,72.847084
5,18,37,37,Borivali,19.217907,72.847084
4,15,42,42,Borivali,19.217907,72.847084
6,21,35,35,Borivali,19.217907,72.847084
5,21,31,31,Borivali,19.217907,72.847084
6,19,29,29,Borivali,19.217907,72.847084
4,24,19,30,Borivali,19.217907,72.847084
4,28,26,35,Borivali,19.217907,72.847084
5,26,22,33,Borivali,19.217907,72.847084
5,19,44,44,Borivali,19.217907,72.847084
4,18,39,39,Borivali,19.217907,72.847084
4,19,39,39,Borivali,19.217907,72.847084
4,21,38,38,Borivali,19.217907,72.847084
5,22,37,37,Borivali,19.217907,72.847084
4,21,29,29,Borivali,19.217907,72.847084
4,20,33,33,Borivali,19.217907,72.847084
5,19,36,36,Borivali,19.217907,72.847084
4,21,34,34,Borivali,19.217907,72.847084
4,26,23,33,Borivali,19.217907,72.847084
4,25,29,31,Borivali,19.217907,72.847084
4,26,29,33,Borivali,19.217907,72.847084
4,22,28,28,Borivali,19.217907,72.847084
4,22,28,28,Borivali,19.217907,72.847084
12,32,88,88,Borivali,19.217907,72.847084
13,34,30,43,Borivali,19.217907,72.847084
4,27,43,43,Borivali,19.217907,72.847084
4,26,45,45,Borivali,19.217907,72.847084
4,25,35,35,Borivali,19.217907,72.847084
4,20,46,46,Borivali,19.217907,72.847084
4,18,52,52,Borivali,19.217907,72.847084
4,18,24,24,Borivali,19.217907,72.847084
4,16,32,32,Borivali,19.217907,72.847084
4,23,37,37,Borivali,19.217907,72.847084
4,22,25,28,Borivali,19.217907,72.847084
4,22,24,28,Borivali,19.217907,72.847084
4,20,21,25,Borivali,19.217907,72.847084
4,24,41,41,Borivali,19.217907,72.847084
4,27,26,34,Borivali,19.217907,72.847084
4,25,26,31,Borivali,19.217907,72.847084
4,22,27,28,Borivali,19.217907,72.847084
4,20,28,28,Borivali,19.217907,72.847084
4,23,28,29,Borivali,19.217907,72.847084
4,25,14,31,Borivali,19.217907,72.847084
8,23,16,29,Borivali,19.217907,72.847084
7,21,18,26,Borivali,19.217907,72.847084
8,23,18,29,Borivali,19.217907,72.847084
7,23,22,29,Borivali,19.217907,72.847084
6,20,20,25,Borivali,19.217907,72.847084
8,27,40,40,Borivali,19.217907,72.847084
6,30,43,43,Borivali,19.217907,72.847084
12,35,40,44,Borivali,19.217907,72.847084
16,31,34,39,Borivali,19.217907,72.847084
17,29,30,36,Borivali,19.217907,72.847084
17,33,22,41,Borivali,19.217907,72.847084
17,32,23,40,Borivali,19.217907,72.847084
16,30,18,38,Borivali,19.217907,72.847084
17,31,21,39,Borivali,19.217907,72.847084
17,32,28,40,Borivali,19.217907,72.847084
16,30,43,43,Borivali,19.217907,72.847084
17,30,52,52,Borivali,19.217907,72.847084
17,29,40,40,Borivali,19.217907,72.847084
17,27,20,34,Borivali,19.217907,72.847084
16,24,29,30,Borivali,19.217907,72.847084
16,25,39,39,Borivali,19.217907,72.847084
17,28,43,43,Borivali,19.217907,72.847084
17,31,30,39,Borivali,19.217907,72.847084
16,35,30,44,Borivali,19.217907,72.847084
16,35,22,44,Borivali,19.217907,72.847084
17,36,28,45,Borivali,19.217907,72.847084
17,30,28,38,Borivali,19.217907,72.847084
17,32,37,40,Borivali,19.217907,72.847084
16,34,23,43,Borivali,19.217907,72.847084
17,32,31,40,Borivali,19.217907,72.847084
8,22,46,46,Borivali,19.217907,72.847084
8,18,59,59,Borivali,19.217907,72.847084
5,20,53,53,Borivali,19.217907,72.847084
6,29,55,55,Borivali,19.217907,72.847084
6,20,52,52,Borivali,19.217907,72.847084
6,22,53,53,Borivali,19.217907,72.847084
6,20,63,63,Borivali,19.217907,72.847084
6,18,70,70,Borivali,19.217907,72.847084
5,16,72,72,Borivali,19.217907,72.847084
5,17,92,92,Borivali,19.217907,72.847084
6,17,79,79,Borivali,19.217907,72.847084
6,17,78,78,Borivali,19.217907,72.847084
5,15,78,78,Borivali,19.217907,72.847084
5,20,76,76,Borivali,19.217907,72.847084
6,30,84,84,Borivali,19.217907,72.847084
6,26,79,79,Borivali,19.217907,72.847084
6,25,83,83,Borivali,19.217907,72.847084
6,20,83,83,Borivali,19.217907,72.847084
12,18,73,73,Borivali,19.217907,72.847084
7,23,97,97,Borivali,19.217907,72.847084
6,24,100,100,Borivali,19.217907,72.847084
6,24,95,95,Borivali,19.217907,72.847084
6,25,96,96,Borivali,19.217907,72.847084
6,28,111,107,Borivali,19.217907,72.847084
6,28,122,115,Borivali,19.217907,72.847084
6,31,123,115,Borivali,19.217907,72.847084
5,26,112,108,Borivali,19.217907,72.847084
5,23,97,97,Borivali,19.217907,72.847084
6,19,94,94,Borivali,19.217907,72.847084
6,15,82,82,Borivali,19.217907,72.847084
6,17,96,96,Borivali,19.217907,72.847084
7,15,85,85,Borivali,19.217907,72.847084
6,14,90,90,Borivali,19.217907,72.847084
6,17,117,111,Borivali,19.217907,72.847084
6,18,111,107,Borivali,19.217907,72.847084
6,19,129,119,Borivali,19.217907,72.847084
7,19,158,139,Borivali,19.217907,72.847084
6,19,141,127,Borivali,19.217907,72.847084
5,14,84,84,Borivali,19.217907,72.847084
8,18,106,104,Borivali,19.217907,72.847084
6,18,125,117,Borivali,19.217907,72.847084
6,19,142,128,Borivali,19.217907,72.847084
5,18,134,123,Borivali,19.217907,72.847084
7,27,170,147,Borivali,19.217907,72.847084
6,27,171,147,Borivali,19.217907,72.847084
7,23,164,143,Borivali,19.217907,72.847084
6,22,137,125,Borivali,19.217907,72.847084
7,25,106,104,Borivali,19.217907,72.847084
5,20,93,93,Borivali,19.217907,72.847084
6,18,110,107,Borivali,19.217907,72.847084
6,21,109,106,Borivali,19.217907,72.847084
7,19,101,101,Borivali,19.217907,72.847084
6,17,86,86,Borivali,19.217907,72.847084
7,16,87,87,Borivali,19.217907,72.847084
6,15,96,96,Borivali,19.217907,72.847084
6,16,103,102,Borivali,19.217907,72.847084
11,13,71,71,Borivali,19.217907,72.847084
5,20,141,127,Borivali,19.217907,72.847084
4,21,145,130,Borivali,19.217907,72.847084
5,18,111,107,Borivali,19.217907,72.847084
5,21,137,125,Borivali,19.217907,72.847084
6,19,136,124,Borivali,19.217907,72.847084
6,23,156,137,Borivali,19.217907,72.847084
5,26,127,118,Borivali,19.217907,72.847084
5,20,125,117,Borivali,19.217907,72.847084
5,16,117,111,Borivali,19.217907,72.847084
6,21,167,145,Borivali,19.217907,72.847084
5,21,149,133,Borivali,19.217907,72.847084
5,16,152,135,Borivali,19.217907,72.847084
6,18,131,121,Borivali,19.217907,72.847084
7,16,93,93,Borivali,19.217907,72.847084
7,18,101,101,Borivali,19.217907,72.847084
5,21,187,158,Borivali,19.217907,72.847084
8,16,156,137,Borivali,19.217907,72.847084
8,17,140,127,Borivali,19.217907,72.847084
5,18,143,129,Borivali,19.217907,72.847084
7,18,139,126,Borivali,19.217907,72.847084
7,19,157,138,Borivali,19.217907,72.847084
7,18,119,113,Borivali,19.217907,72.847084
7,17,113,109,Borivali,19.217907,72.847084
9,18,126,117,Borivali,19.217907,72.847084
9,17,125,117,Borivali,19.217907,72.847084
6,19,140,127,Borivali,19.217907,72.847084
7,17,127,118,Borivali,19.217907,72.847084
8,24,162,141,Borivali,19.217907,72.847084
9,18,124,116,Borivali,19.217907,72.847084
8,20,110,107,Borivali,19.217907,72.847084
7,16,102,101,Borivali,19.217907,72.847084
9,24,116,111,Borivali,19.217907,72.847084
8,18,85,85,Borivali,19.217907,72.847084
9,17,106,104,Borivali,19.217907,72.847084
9,16,92,92,Borivali,19.217907,72.847084
9,21,121,114,Borivali,19.217907,72.847084
9,20,54,54,Borivali,19.217907,72.847084
6,19,107,105,Borivali,19.217907,72.847084
7,19,118,112,Borivali,19.217907,72.847084
8,28,151,134,Borivali,19.217907,72.847084
7,21,129,119,Borivali,19.217907,72.847084
7,23,153,135,Borivali,19.217907,72.847084
6,25,140,127,Borivali,19.217907,72.847084
4,20,108,105,Borivali,19.217907,72.847084
6,38,159,139,Borivali,19.217907,72.847084
6,20,159,139,Borivali,19.217907,72.847084
7,35,161,141,Borivali,19.217907,72.847084
9,25,170,147,Borivali,19.217907,72.847084
8,32,147,131,Borivali,19.217907,72.847084
6,17,81,81,Borivali,19.217907,72.847084
6,19,97,97,Borivali,19.217907,72.847084
6,20,124,116,Borivali,19.217907,72.847084
6,24,123,115,Borivali,19.217907,72.847084
15,19,140,127,Vile Parle,19.102512,72.845367
29,19,94,94,Vile Parle,19.102512,72.845367
10,12,113,109,Vile Parle,19.102512,72.845367
15,18,164,143,Vile Parle,19.102512,72.845367
29,22,158,139,Vile Parle,19.102512,72.845367
22,32,186,157,Vile Parle,19.102512,72.845367
6,26,177,151,Vile Parle,19.102512,72.845367
12,21,104,103,Vile Parle,19.102512,72.845367
15,15,97,97,Vile Parle,19.102512,72.845367
12,9,95,95,Vile Parle,19.102512,72.845367
10,17,159,139,Vile Parle,19.102512,72.845367
12,11,112,108,Vile Parle,19.102512,72.845367
5,12,115,110,Vile Parle,19.102512,72.845367
5,19,133,122,Vile Parle,19.102512,72.845367
5,8,276,226,Vile Parle,19.102512,72.845367
4,175,248,199,Vile Parle,19.102512,72.845367
4,19,149,133,Vile Parle,19.102512,72.845367
10,25,161,141,Vile Parle,19.102512,72.845367
22,23,125,117,Vile Parle,19.102512,72.845367
5,14,193,162,Vile Parle,19.102512,72.845367
6,9,205,170,Vile Parle,19.102512,72.845367
10,17,159,139,Vile Parle,19.102512,72.845367
10,28,124,116,Vile Parle,19.102512,72.845367
5,6,90,90,Vile Parle,19.102512,72.845367
6,8,98,98,Vile Parle,19.102512,72.845367
6,16,113,109,Vile Parle,19.102512,72.845367
7,30,96,96,Vile Parle,19.102512,72.845367
6,27,87,87,Vile Parle,19.102512,72.845367
6,7,107,105,Vile Parle,19.102512,72.845367
6,5,103,102,Vile Parle,19.102512,72.845367
5,9,101,101,Vile Parle,19.102512,72.845367
5,9,112,108,Vile Parle,19.102512,72.845367
6,9,123,115,Vile Parle,19.102512,72.845367
7,9,152,135,Vile Parle,19.102512,72.845367
6,13,147,131,Vile Parle,19.102512,72.845367
6,13,116,111,Vile Parle,19.102512,72.845367
6,11,126,117,Vile Parle,19.102512,72.845367
6,22,117,111,Vile Parle,19.102512,72.845367
6,21,113,109,Vile Parle,19.102512,72.845367
5,23,109,106,Vile Parle,19.102512,72.845367
5,21,110,107,Vile Parle,19.102512,72.845367
5,20,138,125,Vile Parle,19.102512,72.845367
5,27,139,126,Vile Parle,19.102512,72.845367
5,20,95,95,Vile Parle,19.102512,72.845367
6,26,71,71,Vile Parle,19.102512,72.845367
13,29,98,98,Vile Parle,19.102512,72.845367
4,28,65,65,Vile Parle,19.102512,72.845367
5,26,150,133,Vile Parle,19.102512,72.845367
5,24,128,119,Vile Parle,19.102512,72.845367
5,18,150,133,Vile Parle,19.102512,72.845367
5,27,138,125,Vile Parle,19.102512,72.845367
15,32,127,118,Vile Parle,19.102512,72.845367
11,26,132,121,Vile Parle,19.102512,72.845367
7,29,144,129,Vile Parle,19.102512,72.845367
7,32,319,269,Vile Parle,19.102512,72.845367
7,27,296,246,Vile Parle,19.102512,72.845367
7,37,271,221,Vile Parle,19.102512,72.845367
7,26,156,137,Vile Parle,19.102512,72.845367
7,31,122,115,Vile Parle,19.102512,72.845367
7,33,128,119,Vile Parle,19.102512,72.845367
5,28,123,115,Vile Parle,19.102512,72.845367
16,5,140,127,Vile Parle,19.102512,72.845367
14,19,129,119,Vile Parle,19.102512,72.845367
6,16,138,125,Vile Parle,19.102512,72.845367
9,24,113,109,Vile Parle,19.102512,72.845367
12,27,114,109,Vile Parle,19.102512,72.845367
6,28,104,103,Vile Parle,19.102512,72.845367
6,16,111,107,Vile Parle,19.102512,72.845367
9,27,102,101,Vile Parle,19.102512,72.845367
7,27,66,66,Vile Parle,19.102512,72.845367
7,9,66,66,Vile Parle,19.102512,72.845367
7,27,70,70,Vile Parle,19.102512,72.845367
7,14,218,179,Vile Parle,19.102512,72.845367
7,9,68,68,Vile Parle,19.102512,72.845367
8,16,73,73,Vile Parle,19.102512,72.845367
9,11,55,55,Vile Parle,19.102512,72.845367
8,11,41,41,Vile Parle,19.102512,72.845367
8,9,51,51,Vile Parle,19.102512,72.845367
8,9,72,72,Vile Parle,19.102512,72.845367
8,9,82,82,Vile Parle,19.102512,72.845367
8,9,72,72,Vile Parle,19.102512,72.845367
9,9,73,73,Vile Parle,19.102512,72.845367
9,9,61,61,Vile Parle,19.102512,72.845367
9,10,24,24,Vile Parle,19.102512,72.845367
9,10,24,24,Vile Parle,19.102512,72.845367
9,12,26,26,Vile Parle,19.102512,72.845367
10,16,43,43,Vile Parle,19.102512,72.845367
9,10,44,44,Vile Parle,19.102512,72.845367
10,14,48,48,Vile Parle,19.102512,72.845367
9,12,45,45,Vile Parle,19.102512,72.845367
9,11,31,31,Vile Parle,19.102512,72.845367
9,10,26,26,Vile Parle,19.102512,72.845367
9,15,67,67,Vile Parle,19.102512,72.845367
12,10,63,63,Vile Parle,19.102512,72.845367
7,16,73,73,Vile Parle,19.102512,72.845367
8,17,86,86,Vile Parle,19.102512,72.845367
8,15,87,87,Vile Parle,19.102512,72.845367
